5071970,* MOFid-v1.NA.NA;5071970,
5072214,COC(=C(C(=O)[O-])OC)C=CC(=O)[O-].COC12C3(OC)C4C1(C#CC(=O)[O-])C1(C2(C3(C41OC)C#CC(=O)[O-])OC)OC.CON=CC=NOC.[Cu][Cu] MOFid-v1.pcu.cat0;5072214,Cu.KARFSAXWRHFQGB.KRBPBSFBAJEGSG.UXJIQOKQBKUAGG.MOFkey-v1.pcu
5072215,CCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41OCC)C#CC(=O)[O-])OCC.CCOC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])OCC)C#CC(=O)[O-].[CH2]ON=CC(=N)O[CH2].[CH3].[Cu][Cu] MOFid-v1.pcu.cat0;5072215,Cu.SPWBQCBGRYXWIN.UGQPVFGDUFNRDS.UWDCWPJGPVSKJT.MOFkey-v1.pcu
5072216,CCOC12C3C4C1(C#N)C1C2(C3(C41)C#N)OCC.CCOC12C3C4C2(C2C1C3(C42OCC)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu].[O-]C(=O)C(=CC=CC(=O)[O-])OCC MOFid-v1.pcu.cat0;5072216,Cu.HBOQJQLMVIGDKG.NKLSDFLBRDDPBL.VUYFXFHZJGPBKD.MOFkey-v1.pcu
5072217,CCOC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41OCC)C#CC(=O)[O-])OCC)OCC.CCON=C(OCC)C=N.[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-] MOFid-v1.pcu.cat0;5072217,Cu.KBTIOGPAPQZMIE.TXXHDPDFNKHHGW.YYUJEJRTJSYMFL.MOFkey-v1.pcu
5072218,CCOC(=CC(=O)[O-])C=CC(=O)[O-].CCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])OCC.CCON=C(C(=N)O[CH2])OCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072218,Cu.ARMLNSHRLKJTBW.ISXOIOFQRBUKSA.REGUJCFBTOYYNQ.MOFkey-v1.pcu
5072219,CCOC(=CC(=O)[O-])C=CC(=O)[O-].CCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41OCC)C#CC(=O)[O-])OCC.CCON=C(OCC)C=N.[Cu][Cu] MOFid-v1.pcu.cat0;5072219,Cu.ISXOIOFQRBUKSA.UWDCWPJGPVSKJT.YYUJEJRTJSYMFL.MOFkey-v1.pcu
5072220,CCCOC12C3C4(C2(C2C1(C3(C42OCCC)OCCC)C#CC(=O)[O-])OCCC)C#CC(=O)[O-].CCCON=CC=N.CCCOC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072220,Cu.KUTGHKNNVICWMA.YORVYZNPUHUFKX.MOFkey-v1.pcu
5072221,CCCOC(=CC(=O)[O-])C=CC(=O)[O-].CCCOC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])OCCC)C#CC(=O)[O-].N=CC=N.[Cu][Cu] MOFid-v1.pcu.cat0;5072221,Cu.KDRFNZYKHOLSII.KYMVBVBRCRFHIE.YTXFSJYANHBTCA.MOFkey-v1.pcu
5072222,* MOFid-v1.NA.NA;5072222,
5072223,CCCOC(=CC(=CC(=O)[O-])[O])C(=O)[O-].[CH2]CC.CCCOC12C3C4C2(C2(C1C3(C42OCCC)C#CC(=O)[O-])OCCC)C#CC(=O)[O-].CCCON=CC=NOCCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072223,Cu.PHTUUHGWPYVKLF.SQVNJVZAPGFGEO.XFQZBUMUQOCCJS.MOFkey-v1.pcu
5072224,* MOFid-v1.NA.NA;5072224,
5072225,N=NC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)N=N)C#CC(=O)[O-])N=N.N=NC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])N=N.N=NC1=N[N][NH]2N(C1=N)N2.[Cu][Cu] MOFid-v1.pcu.cat0;5072225,Cu.BJZCACPKZJBCKF.BMYKMDPABTZEKN.HLPVTFNNAPBGCO.MOFkey-v1.pcu
5072226,N=NC(=CC(=O)[O-])C(=CC(=O)[O-])N=N.N=NC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])N=N)C#CC(=O)[O-].N=NN=C1N([NH])N[N]N=C1N=N.[Cu][Cu] MOFid-v1.pcu.cat0;5072226,Cu.INOBGGIQKFVCRK.OSKDXDUPRCOJJI.YVKRDONKJDHBJD.MOFkey-v1.pcu
5072227,N#CC12C3C4C2C2C1C3C42C#N.N=NC(=C1[N]NN[N]C(=C1)C(=O)[O-])C(=O)[O-].N=NC1=C([N][NH]2N(C1=CC(=O)[O-])N2)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072227,Cu.GQRJKOOCUQDARI.JXOOXLRCELVAFJ.TXYYKQLFKWXXLQ.MOFkey-v1.pcu
5072228,N=NC(=CC=CC(=O)[O-])C(=O)[O-].N=NC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].N=NC1=N[N][NH]2N(C1=N)N2.[Cu][Cu] MOFid-v1.pcu.cat0;5072228,Cu.AWTIGRAIVCPGMJ.BJZCACPKZJBCKF.YWBAACBUHSPUTH.MOFkey-v1.pcu
5072229,N=NC(=CC=CC(=O)[O-])C(=O)[O-].N=NC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].N=NC1=N[N][NH]2N(C1=N)N2.[Cu][Cu] MOFid-v1.pcu.cat1;5072229,Cu.AWTIGRAIVCPGMJ.BJZCACPKZJBCKF.YWBAACBUHSPUTH.MOFkey-v1.pcu
5072230,N=NC(=C1N2N[NH]2N=C(C1=N[NH])C(=O)[O-])C(=O)[O-].N=NC(=CC(=O)[O-])C=CC(=O)[O-].N=NC12C3C4C1(C#N)C1C2(C3(C41)C#N)N=N.[Cu][Cu] MOFid-v1.pcu.cat0;5072230,Cu.BHDHXCQXRRPFAL.KNOPYHYNVHPEPJ.WGTFKIFOICRRKB.MOFkey-v1.pcu
5072231,N#CC12C3C4C2C2C1C3C42C#N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072231,Cu.TXYYKQLFKWXXLQ.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072232,N#CC12C3C4C2C2C1C3C42C#N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat1;5072232,Cu.TXYYKQLFKWXXLQ.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072233,N#CC12C3C4C2C2C1C3C42C#N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072233,Cu.TXYYKQLFKWXXLQ.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072234,N#CC12C3C4C2C2C1C3C42C#N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat1;5072234,Cu.TXYYKQLFKWXXLQ.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072235,N#CC12C3C4C2C2(C1C3C42C#N)F.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5072235,Cu.CPLKXBBFHXOEOM.LGGQJOSOCZKKDJ.QEFIANIIMDSXBD.MOFkey-v1.pcu
5072236,N#CC12C3C4C2C2(C1C3C42C#N)F.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat1;5072236,Cu.CPLKXBBFHXOEOM.LGGQJOSOCZKKDJ.QEFIANIIMDSXBD.MOFkey-v1.pcu
5072237,N#CC12C3C4C2C2(C1C3C42C#N)F.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat2;5072237,Cu.CPLKXBBFHXOEOM.LGGQJOSOCZKKDJ.QEFIANIIMDSXBD.MOFkey-v1.pcu
5072238,N#CC12C3C4C2C2(C1C3C42C#N)F.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat3;5072238,Cu.CPLKXBBFHXOEOM.LGGQJOSOCZKKDJ.QEFIANIIMDSXBD.MOFkey-v1.pcu
5072239,N#CC12C3C4C1C1(C2(C3C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])F)F.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072239,Cu.BQGXEPYKGLFTLG.LBXZMUOJMIERQZ.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072240,N#CC12C3C4C1C1(C2(C3C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])F)F.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat1;5072240,Cu.BQGXEPYKGLFTLG.LBXZMUOJMIERQZ.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072241,N#CC12C3C4C1C1(C2(C3C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])F)F.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat2;5072241,Cu.BQGXEPYKGLFTLG.LBXZMUOJMIERQZ.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072242,N#CC12C3C4C1C1(C2(C3C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])F)F.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat3;5072242,Cu.BQGXEPYKGLFTLG.LBXZMUOJMIERQZ.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072243,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])F MOFid-v1.pcu.cat0;5072243,Cu.BZNOZCDBAIDHKJ.JCTRAWCJXDECPQ.PZVQZRNBKZVRQX.MOFkey-v1.pcu
5072244,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])F MOFid-v1.pcu.cat1;5072244,Cu.BZNOZCDBAIDHKJ.JCTRAWCJXDECPQ.PZVQZRNBKZVRQX.MOFkey-v1.pcu
5072245,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])F MOFid-v1.pcu.cat2;5072245,Cu.BZNOZCDBAIDHKJ.JCTRAWCJXDECPQ.PZVQZRNBKZVRQX.MOFkey-v1.pcu
5072246,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])F MOFid-v1.pcu.cat3;5072246,Cu.BZNOZCDBAIDHKJ.JCTRAWCJXDECPQ.PZVQZRNBKZVRQX.MOFkey-v1.pcu
5072247,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5072247,Cu.BZNOZCDBAIDHKJ.LGGQJOSOCZKKDJ.WJBPMLNQEZXACX.MOFkey-v1.pcu
5072248,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat1;5072248,Cu.BZNOZCDBAIDHKJ.LGGQJOSOCZKKDJ.WJBPMLNQEZXACX.MOFkey-v1.pcu
5072249,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat2;5072249,Cu.BZNOZCDBAIDHKJ.LGGQJOSOCZKKDJ.WJBPMLNQEZXACX.MOFkey-v1.pcu
5072250,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3(F)C4C1(F)C1(C2(C3(C41C#CC(=O)[O-])F)F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat3;5072250,Cu.BZNOZCDBAIDHKJ.LGGQJOSOCZKKDJ.WJBPMLNQEZXACX.MOFkey-v1.pcu
5072251,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5072251,Cu.BZNOZCDBAIDHKJ.UUGXQZHDHKFBPK.WJBPMLNQEZXACX.MOFkey-v1.pcu
5072252,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat1;5072252,Cu.BZNOZCDBAIDHKJ.UUGXQZHDHKFBPK.WJBPMLNQEZXACX.MOFkey-v1.pcu
5072253,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat2;5072253,Cu.BZNOZCDBAIDHKJ.UUGXQZHDHKFBPK.WJBPMLNQEZXACX.MOFkey-v1.pcu
5072254,N#CC12C3C4C1C1(C2C3(C41C#N)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat3;5072254,Cu.BZNOZCDBAIDHKJ.UUGXQZHDHKFBPK.WJBPMLNQEZXACX.MOFkey-v1.pcu
5072255,N#CC12C3C4C2(C2(C1C3(C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl MOFid-v1.pcu.cat0;5072255,Cu.MYXQDYNXOOBSSY.SQPHFWANALQRDI.XDBMHKZLPVEGTK.MOFkey-v1.pcu
5072256,N#CC12C3C4C2(C2(C1C3(C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl MOFid-v1.pcu.cat1;5072256,Cu.MYXQDYNXOOBSSY.SQPHFWANALQRDI.XDBMHKZLPVEGTK.MOFkey-v1.pcu
5072257,N#CC12C3C4C2(C2(C1C3(C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl MOFid-v1.pcu.cat2;5072257,Cu.MYXQDYNXOOBSSY.SQPHFWANALQRDI.XDBMHKZLPVEGTK.MOFkey-v1.pcu
5072258,N#CC12C3C4C2(C2(C1C3(C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl MOFid-v1.pcu.cat3;5072258,Cu.MYXQDYNXOOBSSY.SQPHFWANALQRDI.XDBMHKZLPVEGTK.MOFkey-v1.pcu
5072259,N#CC12C3(Cl)C4C2(C2(C1(C3C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])Cl)Cl)Cl)Cl.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat0;5072259,Cu.FUBZYMPVKXFFHC.IZCMAWDTTAOPSM.SWGZNFMBFFJKJE.MOFkey-v1.pcu
5072260,N#CC12C3(Cl)C4C2(C2(C1(C3C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])Cl)Cl)Cl)Cl.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat1;5072260,Cu.FUBZYMPVKXFFHC.IZCMAWDTTAOPSM.SWGZNFMBFFJKJE.MOFkey-v1.pcu
5072261,N#CC12C3(Cl)C4C2(C2(C1(C3C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])Cl)Cl)Cl)Cl.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat2;5072261,Cu.FUBZYMPVKXFFHC.IZCMAWDTTAOPSM.SWGZNFMBFFJKJE.MOFkey-v1.pcu
5072262,N#CC12C3[C]4C2(C2(C1C3(C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])Cl)Cl)Cl)Cl.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat3;5072262,Cu.BDSIRZSTKSNAPE.IZCMAWDTTAOPSM.SWGZNFMBFFJKJE.MOFkey-v1.pcu
5072263,N#CC12C3C4C2(C2(C1(C3C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3(Cl)C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])Cl)Cl)Cl)Cl MOFid-v1.pcu.cat0;5072263,Cu.IZCMAWDTTAOPSM.PNNMOAYOWFIPGK.PUTGWSUGSABPEG.MOFkey-v1.pcu
5072264,N#CC12C3C4C2(C2(C1(C3C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3(Cl)C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])Cl)Cl)Cl)Cl MOFid-v1.pcu.cat1;5072264,Cu.IZCMAWDTTAOPSM.PNNMOAYOWFIPGK.PUTGWSUGSABPEG.MOFkey-v1.pcu
5072265,N#CC12C3C4C2(C2(C1(C3C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat0;5072265,Cu.PNNMOAYOWFIPGK.SDXOBMPDERJLKX.MOFkey-v1.pcu
5072266,N#CC12C3C4C2(C2(C1(C3C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat1;5072266,Cu.PNNMOAYOWFIPGK.SDXOBMPDERJLKX.MOFkey-v1.pcu
5072267,N#CC12C3C4C2(C2(C1(C3C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat2;5072267,Cu.PNNMOAYOWFIPGK.SDXOBMPDERJLKX.MOFkey-v1.pcu
5072268,N#CC12C3C4C2(C2(C1(C3C42C#N)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat3;5072268,Cu.PNNMOAYOWFIPGK.SDXOBMPDERJLKX.MOFkey-v1.pcu
5072269,N#CC12C3C4(C2(C2C1(C3(C42C#N)Cl)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl MOFid-v1.pcu.cat0;5072269,Cu.FEZVEKUHLVBQEA.MYXQDYNXOOBSSY.SQPHFWANALQRDI.MOFkey-v1.pcu
5072270,N#CC12C3C4(C2(C2C1(C3(C42C#N)Cl)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl MOFid-v1.pcu.cat1;5072270,Cu.FEZVEKUHLVBQEA.MYXQDYNXOOBSSY.SQPHFWANALQRDI.MOFkey-v1.pcu
5072271,N#CC12C3C4(C2(C2C1(C3(C42C#N)Cl)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl MOFid-v1.pcu.cat2;5072271,Cu.FEZVEKUHLVBQEA.MYXQDYNXOOBSSY.SQPHFWANALQRDI.MOFkey-v1.pcu
5072272,N#CC12C3[C]4C2(C2[C]1C3(C42C#N)Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl MOFid-v1.pcu.cat3;5072272,Cu.LDBPSHYRCLLLDA.MYXQDYNXOOBSSY.SQPHFWANALQRDI.MOFkey-v1.pcu
5072273,N#CC12C3C4C2(C2(C1(C3C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Br)Br MOFid-v1.pcu.cat0;5072273,Cu.CJRJDNYBEIKZOI.OMRGTQFVOFJZAV.XIBQXWMYRJGPMJ.MOFkey-v1.pcu
5072274,N#CC12C3C4C2(C2(C1(C3C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Br)Br MOFid-v1.pcu.cat1;5072274,Cu.CJRJDNYBEIKZOI.OMRGTQFVOFJZAV.XIBQXWMYRJGPMJ.MOFkey-v1.pcu
5072275,N#CC12C3[C]4[C]2C2(C1C3C42C#N)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4[C]2C2(C1C3C42C#CC(=O)[O-])Br.[O-]C(=O)C#CC12C3[C]4C1(Br)C1(C2(C3(C41C#CC(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat2;5072275,Cu.LLPAXCJVDBEBST.OBTMGWRPPCAUHO.VKQHGBINIQOHRQ.MOFkey-v1.pcu
5072276,[Cu][Cu].[O-]C(=O)C#CC12C3[C]4C1(Br)C1(C2(C3(C41C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)C#CC12C3C4[C]2C2(C1C3C42C#CC(=O)[O-])Br.N#CC12C3[C]4[C]2C2(C1C3C42C#N)Br MOFid-v1.UNKNOWN.cat0;5072276,Cu.ULOHJIYZOMLCRH.MOFkey-v1.UNKNOWN
5072277,N#CC12C3C4C1C1(C2(C3C41C#N)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072277,Cu.VKZPANKQKQMMNZ.VPNHZAKITSXAFU.YUPXWRCXXJDBJB.MOFkey-v1.pcu
5072278,N#CC12C3C4C1C1(C2(C3C41C#N)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat1;5072278,Cu.VKZPANKQKQMMNZ.VPNHZAKITSXAFU.YUPXWRCXXJDBJB.MOFkey-v1.pcu
5072279,N#CC12C3C4[C]2C2(C1C3C42C#N)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat2;5072279,Cu.DDFIUKQCPVJFFX.VPNHZAKITSXAFU.YUPXWRCXXJDBJB.MOFkey-v1.pcu
5072280,N#CC12C3C4C1C1(C2(C3C41C#N)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat3;5072280,Cu.VKZPANKQKQMMNZ.VPNHZAKITSXAFU.YUPXWRCXXJDBJB.MOFkey-v1.pcu
