19949,* MOFid-v1.NA.NA;19949,
2000247,N#Cc1c(C#CC(=O)[O-])cc(c(c1C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#Cc1c(C#CC(=O)[O-])cc(cc1C#CC(=O)[O-])C#CC(=O)[O-].N#Cc1c(cc(c(c1c1ccc(c(c1)C#N)C(=O)[O-])C#N)c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1cc(C#N)c(c(c1)C#N)C(=O)[O-].N#Cc1c(cc(c(c1c1ccc(c(c1)C#N)C(=O)[O-])C#N)c1ccc(c(c1C#N)C#N)C(=O)[O-])c1cc(C#N)c(c(c1)C#N)C(=O)[O-].N#Cc1c(cc(cc1c1cc(C#N)c(c(c1)C#N)C(=O)[O-])c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-].N#Cc1cc(ccc1c1cc(cc(c1C#N)c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000247,Zn.BNDIWLWGKPFCAZ.GYYACGWKOUOLPR.IPRYYVHRQWRWKB.NHWWRILHRKWQIG.NVAJMXCPMVBGBL.RIXADMYGQFODAA.MOFkey-v1.tbo
2000248,N#Cc1c(C#CC(=O)[O-])c(C#N)c(c(c1C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#Cc1c(C#CC(=O)[O-])cc(c(c1C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#Cc1c(C#CC(=O)[O-])cc(cc1C#CC(=O)[O-])C#CC(=O)[O-].N#Cc1c(c2ccc(cc2)C(=O)[O-])c(C#N)c(c(c1c1cc(C#N)c(c(c1)C#N)C(=O)[O-])C#N)c1cc(C#N)c(c(c1)C#N)C(=O)[O-].N#Cc1c(cc(cc1c1ccc(cc1C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-])c1ccc(cc1C#N)C(=O)[O-].N#Cc1cc(cc(c1C(=O)[O-])C#N)c1cc(cc(c1)c1c(C#N)c(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-].N#Cc1cc(cc(c1c1cc(cc(c1)c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-])C#N)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000248,Zn.JEYVXTKSBFOUHW.JPMIGPBHPAZDRM.KHRUPMNUDNAAJH.NHWWRILHRKWQIG.NXLIHCFVDKMUCX.NYHZOIARUVWPNQ.RIXADMYGQFODAA.TXIMRFPFFCVUMU.MOFkey-v1.tbo
2000249,N#Cc1c(C#CC(=O)[O-])cc(c(c1C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#Cc1c(C#CC(=O)[O-])cc(cc1C#CC(=O)[O-])C#CC(=O)[O-].N#Cc1cc(C(=O)[O-])c(cc1c1cc(cc(c1)c1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C#N.N#Cc1cc(ccc1C(=O)[O-])c1cc(c2ccc(c(c2C#N)C#N)C(=O)[O-])c(c(c1)c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])C#N.N#Cc1cc(ccc1C(=O)[O-])c1cc(cc(c1)c1cc(C#N)c(c(c1)C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-].N#Cc1cc(ccc1C(=O)[O-])c1cc(cc(c1C#N)c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000249,Zn.DSQREUMWIRCRRP.FCUJTUYSLULETJ.KHRUPMNUDNAAJH.NHWWRILHRKWQIG.PQZYSEGRRQJOCK.QNTNAWYHAAQOJP.RIXADMYGQFODAA.MOFkey-v1.tbo
2000250,N#Cc1c(C#CC(=O)[O-])cc(cc1C#CC(=O)[O-])C#CC(=O)[O-].N#Cc1c(cc(c(c1c1ccc(c(c1)C#N)C(=O)[O-])C#N)c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1cc(C#N)c(c(c1)C#N)C(=O)[O-].N#Cc1c(cc(cc1c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-])c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-].N#Cc1cc(c2cc(cc(c2)c2cc(C#N)c(c(c2C#N)C#N)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(c(c1C(=O)[O-])C#N)C#N.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000250,Zn.BNDIWLWGKPFCAZ.BUDZUXGRAFLQNO.KHRUPMNUDNAAJH.MOBGFJUSNIIJSE.RIXADMYGQFODAA.MOFkey-v1.tbo
2000251,N#Cc1c(C#CC(=O)[O-])cc(cc1C#CC(=O)[O-])C#CC(=O)[O-].N#Cc1c(c2cc(C#N)c(c(c2)C#N)C(=O)[O-])c(C#N)c(c(c1c1cc(C#N)c(c(c1)C#N)C(=O)[O-])C#N)c1cc(C#N)c(c(c1)C#N)C(=O)[O-].N#Cc1c(cc(c(c1c1cc(C#N)c(c(c1)C#N)C(=O)[O-])C#N)c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-].N#Cc1c(cc(c(c1c1ccc(c(c1)C#N)C(=O)[O-])C#N)c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1ccc(cc1)C(=O)[O-].N#Cc1c(ccc(c1C#N)C(=O)[O-])c1cc(cc(c1)c1cc(C#N)c(c(c1)C#N)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000251,Zn.DXFKCZHBUNFTPO.FBSYQJWURUGJCW.KHRUPMNUDNAAJH.NUHMIDPKBXREPM.QMMPGGQWQKOZNB.RIXADMYGQFODAA.MOFkey-v1.tbo
2000252,* MOFid-v1.NA.NA;2000252,
2000253,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000253,Zn.SATWKVZGMWCXOJ.MOFkey-v1.tbo
2000254,FC1=C([C]=C(C=C1c1ccc(c(c1)F)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C1=CC(=C(C(=[C]1)F)C(=O)[O-])F.FC1=C([C]=C([C]=C1C1=[C]C=C(C=C1)C(=O)[O-])C1=CC(=C(C(=[C]1)F)C(=O)[O-])F)c1ccc(cc1)C(=O)[O-].FC1=CC(=C([C]=C1C1=CC(=[C]C(=[C]1)C1=[C]C=C(C(=[C]1)F)C(=O)[O-])c1cc(F)c(c(c1)F)C(=O)[O-])F)C(=O)[O-].FC1=CC(=C([C]=C1C1=[C]C(=CC(=C1)c1ccc(c(c1)F)C(=O)[O-])C1=C(F)C(=C(C=[C]1)C(=O)[O-])F)F)C(=O)[O-].[O-]C(=O)C1=CC=C([C]=C1)C1=[C]C(=CC(=C1)c1c(F)cc(c(c1F)F)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=C(F)C(=[C]C(=[C]1)C1=[C]C(=C(C(=[C]1)F)C(=O)[O-])F)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1c(F)c(cc(c1F)c1ccc(cc1F)C(=O)[O-])c1cc(F)c(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1F)c1ccc(c(c1)F)C(=O)[O-])c1cc(F)c(cc1F)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000254,Zn.CUNZYYAAOMDKGO.KBZDXOOURHIAJB.LMVNDWACIYUIJZ.PUANISYEWGVBKV.RIOMIOUOJXQIIS.VHKLKJYIMDKSQY.WEBRBQXXZLYEDE.YSXGMVWVNZQLTF.MOFkey-v1.tbo
2000255,FC1=C([C]=C(C(=C1F)C(=O)[O-])F)C1=CC(=CC(=[C]1)c1ccc(c(c1F)F)C(=O)[O-])c1cc(F)c(c(c1)F)C(=O)[O-].FC1=C([C]=C([C]=C1C1=CC=C(C=[C]1)C(=O)[O-])C1=[C]C=C(C=C1)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-].FC1=C([C]=CC(=C1F)C(=O)[O-])C1=CC(=CC(=[C]1)c1ccc(cc1F)C(=O)[O-])c1c(F)cc(c(c1F)F)C(=O)[O-].FC1=CC(=C([C]=C1C1=[C]C(=CC(=C1)c1cc(F)c(cc1F)C(=O)[O-])C1=C(F)C=C(C(=[C]1)F)C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C1=C(F)[C]=C(C=C1)C1=[C]C(=CC(=C1)c1cc(F)c(cc1F)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C(=C1F)F)C1=[C]C(=CC(=C1)c1cc(F)c(cc1F)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)c1cc(cc(c1F)c1ccc(c(c1)F)C(=O)[O-])c1c(F)cc(cc1F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=CC(=CC(=[C]1)C1=[C]C=C(C(=C1)F)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000255,Zn.BXTYEFCPPOLUHD.DHYWHERQLCHGDQ.GZLVJORGLYUDJT.KOTGCNZJMPFSGO.UBKVHHUYSONJNE.UEHRUDUSPZIGGW.WJZGARSFOGBKOS.ZBISQAWRFGSNIA.MOFkey-v1.tbo
2000256,FC1=C([C]=C(C(=C1)C(=O)[O-])F)C1=CC(=C(C(=[C]1)c1ccc(c(c1)F)C(=O)[O-])F)c1ccc(cc1F)C(=O)[O-].FC1=C([C]=CC(=C1)C(=O)[O-])C1=CC(=[C]C(=[C]1)C1=CC=C(C(=[C]1)F)C(=O)[O-])c1c(F)cc(c(c1F)F)C(=O)[O-].FC1=CC(=C[C]=C1C1=CC(=[C]C(=[C]1)C1=CC(=C(C=[C]1)C(=O)[O-])F)c1cc(F)c(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1c(cc(cc1c1ccc(c(c1)F)C(=O)[O-])c1c(F)c(F)c(c(c1F)F)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-].Fc1cc(C(=O)[O-])c(c(c1c1cc(cc(c1)c1cc(F)c(c(c1)F)C(=O)[O-])c1cc(F)c(c(c1)F)C(=O)[O-])F)F.[O-]C(=O)C1=C(F)C=C([C]=C1F)C1=[C]C(=[C]C(=C1)C1=C(F)C(=C(C(=[C]1)F)C(=O)[O-])F)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)C1=CC=C([C]=C1)C1=C(F)C(=CC(=[C]1)c1cc(F)c(c(c1)F)C(=O)[O-])c1ccc(cc1F)C(=O)[O-].[O-]C(=O)C1=CC=C([C]=C1F)C1=[C]C(=[C]C(=[C]1)C1=[C]C(=C(C=C1)C(=O)[O-])F)C1=CC=C(C(=[C]1)F)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000256,Zn.BNGSNLXUYFBCQI.BQAITYZQYLHQFR.CRPXMSIWCSDJIF.FTNZKUWBVXFUEJ.IRPCRLPYGDDKAJ.IYXSQHKOODGXDN.LEGQRTLPITUVOL.UOWQIEMNMBBAKM.MOFkey-v1.tbo
2000257,FC1=C([C]=C([C]=C1c1ccc(c(c1)F)C(=O)[O-])C1=[C]C(=C(C(=C1)F)C(=O)[O-])F)C1=CC(=C(C(=[C]1)F)C(=O)[O-])F.FC1=CC(=C([C]=C1C1=CC(=C(C(=[C]1)c1ccc(cc1)C(=O)[O-])F)c1cc(F)c(c(c1F)F)C(=O)[O-])F)C(=O)[O-].Fc1c(cc(cc1c1cc(F)c(cc1F)C(=O)[O-])c1c(F)cc(c(c1F)F)C(=O)[O-])c1cc(F)c(c(c1)F)C(=O)[O-].[O-]C(=O)C1=C(F)[C]=C(C=C1)C1=CC(=CC(=[C]1)c1cc(F)c(cc1F)C(=O)[O-])c1cc(F)c(cc1F)C(=O)[O-].[O-]C(=O)C1=C(F)[C]=C(C=C1)C1=[C]C(=C(C(=C1)c1ccc(c(c1F)F)C(=O)[O-])F)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)C1=C(F)[C]=C(C=C1F)C1=CC(=CC(=[C]1)c1ccc(c(c1)F)C(=O)[O-])c1cc(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)C1=C(F)[C]=C(C=C1F)C1=[C]C(=CC(=C1)c1ccc(c(c1)F)C(=O)[O-])c1cc(F)c(cc1F)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C(=C1)F)C1=CC(=CC(=[C]1)c1ccc(c(c1F)F)C(=O)[O-])c1ccc(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000257,Zn.DOLNWWNEGICGEU.IUZIINFLJDGQGN.MASRRMGJHDITNV.RKKREQXOLNVRCF.RUPQICUFEOXMGY.UNUAHSGJLLBALG.WLTZTKMNBUBQPI.YUPZMVJDDUNEIK.MOFkey-v1.tbo
2000258,FC1=C(C=C([C]=C1C1=[C]C=C(C=C1)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-])c1ccc(cc1)C(=O)[O-].FC1=C(F)C(=C[C]=C1C1=[C]C(=CC(=C1)c1ccc(c(c1)F)C(=O)[O-])c1ccc(cc1F)C(=O)[O-])C(=O)[O-].FC1=C([C]=C(C=C1c1ccc(cc1)C(=O)[O-])c1cc(F)c(c(c1F)F)C(=O)[O-])C1=CC=C(C(=[C]1)F)C(=O)[O-].[O-]C(=O)C1=C(F)[C]=C(C=C1)C1=C(F)C(=CC(=[C]1)c1cc(F)c(c(c1F)F)C(=O)[O-])c1ccc(cc1F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=CC(=CC(=[C]1)C1=[C]C(=C(C=C1F)C(=O)[O-])F)c1ccc(cc1F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=[C]C(=[C]C(=C1)c1ccc(cc1)C(=O)[O-])C1=[C]C=C(C(=[C]1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1F)c1cc(F)c(cc1F)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1F)c1ccc(c(c1)F)C(=O)[O-])c1ccc(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000258,Zn.AHFMMDYDSAQFFK.FKAGLDBDLNIWEY.GNVDDCVJGQDZBG.HAALNQAUWYAYSU.HJEXHAYRJWOQNZ.LYERLDXIQQVNOB.MLHBMPHXUPRMPQ.PRRXEDPXCDDANI.MOFkey-v1.tbo
2000259,ClC1=C([C]=C(C(=C1Cl)C(=O)[O-])Cl)C1=[C]C(=CC(=[C]1)C1=CC(=C(C=[C]1)C(=O)[O-])Cl)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl.ClC1=C([C]=C(C=C1c1ccc(c(c1)Cl)C(=O)[O-])C1=CC(=C(C=[C]1)C(=O)[O-])Cl)C1=CC(=C(C=[C]1)C(=O)[O-])Cl.ClC1=C([C]=CC(=C1)C(=O)[O-])C1=[C]C(=[C]C(=C1)c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])C1=[C]C=C(C(=C1)Cl)C(=O)[O-].ClC1=C([C]=CC(=C1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1Cl)C(=O)[O-])C1=[C]C=C(C(=C1)Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C(=CC(=[C]1)C1=CC=C(C(=[C]1)Cl)C(=O)[O-])c1cc(Cl)c(cc1Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C([C]=C1Cl)C1=[C]C(=[C]C(=C1)C1=[C]C(=C(C(=[C]1)Cl)C(=O)[O-])Cl)c1ccc(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)Cl)C1=CC(=CC(=[C]1)c1ccc(c(c1)Cl)C(=O)[O-])c1c(Cl)cc(cc1Cl)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=[C]C(=[C]C(=C1)C1=[C]C(=C(C(=C1Cl)Cl)C(=O)[O-])Cl)c1cc(Cl)c(c(c1)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000259,Zn.DMGUWPHBASPKDU.JKWFIUGMEIANPH.JSQKMGLBQGXCIE.LSUWUTKQKOXUEP.NVNUXCSTCAVNQT.QBWHGFNIXRBVSQ.QJPNMLWLYHVHGY.TXEGAYALAZGRQU.MOFkey-v1.tbo
2000260,ClC1=C([C]=C(C(=C1)C(=O)[O-])Cl)C1=[C]C(=CC(=C1)c1ccc(c(c1)Cl)C(=O)[O-])C1=CC(=C(C=[C]1)C(=O)[O-])Cl.[O-]C(=O)C1=C(Cl)C(=C([C]=C1)C1=[C]C(=CC(=C1)c1ccc(c(c1Cl)Cl)C(=O)[O-])c1cc(Cl)c(cc1Cl)C(=O)[O-])Cl.[O-]C(=O)C1=C(Cl)C=C([C]=C1Cl)C1=[C]C(=CC(=[C]1)c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O-]C(=O)C1=CC=C([C]=C1)C1=CC(=[C]C(=[C]1)C1=CC(=C(C=[C]1)C(=O)[O-])Cl)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1Cl)C1=[C]C(=[C]C(=[C]1)c1ccc(c(c1Cl)Cl)C(=O)[O-])C1=[C]C=C(C(=C1)Cl)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=CC(=CC(=[C]1)C1=[C]C(=C(C(=C1Cl)Cl)C(=O)[O-])Cl)c1cc(Cl)c(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=[C]C(=CC(=[C]1)C1=[C]C=C(C(=C1Cl)Cl)C(=O)[O-])C1=CC=C(C(=[C]1)Cl)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=[C]C(=[C]C(=[C]1)C1=CC=C(C(=[C]1)Cl)C(=O)[O-])C1=CC(=C(C(=[C]1)Cl)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.tbo.cat0;2000260,Zn.DKHLZANGLBUJJK.HJKJCBSQEZWEQZ.KYVKLGXEZXTUBA.UCPJJOSOGGPOBA.UDTCZBLAEDPQNN.UFHQSXHHRAQSOV.UPBRNZQUVUNTKR.ZASBBQMXORBEAM.MOFkey-v1.tbo
2000261,ClC1=C([C]=C([C]=C1c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-])C1=CC(=C(C(=[C]1)Cl)C(=O)[O-])Cl.[O-]C(=O)C1=C(Cl)[C]=C([C]=C1Cl)C1=[C]C(=C(C(=C1)c1cc(Cl)c(c(c1)Cl)C(=O)[O-])Cl)c1ccc(cc1Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C(=CC(=C1)c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C(=[C]C(=C1)C1=C(Cl)C=C(C=[C]1)C(=O)[O-])c1cc(Cl)c(cc1Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C(=CC(=[C]1)c1c(Cl)cc(cc1Cl)C(=O)[O-])c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C(=CC(=[C]1)c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(cc1Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C(=[C]C(=C1)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])c1cc(Cl)c(c(c1)Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C(=[C]C(=C1)c1ccc(c(c1)Cl)C(=O)[O-])C1=[C]C=C(C=[C]1)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000261,Zn.DQSLOJWOXYBCQT.GOCXFVOOHBMMQF.GOKKPWWYYFANHC.GOOWXPUKHQHWDJ.LNGAJHWPOWJHLL.MZFNVEJTKWKCMW.NXUBQPQGFGCQMV.PXFYSPTUFFVIQX.MOFkey-v1.tbo
2000262,ClC1=C([C]=C(C(=C1)C(=O)[O-])Cl)C1=CC(=CC(=[C]1)c1ccc(c(c1Cl)Cl)C(=O)[O-])C1=[C]C=C(C=[C]1)C(=O)[O-].[O-]C(=O)C1=C(Cl)C=C([C]=C1)C1=[C]C(=CC(=C1)c1cc(Cl)c(cc1Cl)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C1=[C]C(=CC(=C1)C1=C(Cl)C(=C(C=[C]1)C(=O)[O-])Cl)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)C1=C(Cl)[C]=C(C=C1)c1cc(cc(c1)c1ccc(c(c1)Cl)C(=O)[O-])C1=CC(=C(C=[C]1)C(=O)[O-])Cl.[O-]C(=O)C1=CC=C([C]=C1Cl)c1cc(cc(c1Cl)c1ccc(cc1Cl)C(=O)[O-])C1=CC(=C(C(=[C]1)Cl)C(=O)[O-])Cl.[O-]C(=O)C1=C[C]=C(C=C1)C1=CC(=CC(=[C]1)C1=[C]C=C(C=[C]1)C(=O)[O-])C1=C(Cl)C=C(C=[C]1)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C(=[C]C(=C1)c1ccc(cc1)C(=O)[O-])C1=C(Cl)C=C(C=[C]1)C(=O)[O-].[O-]C(=O)C1=C[C]=C([C]=C1Cl)C1=CC(=[C]C(=[C]1)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)c1cc(Cl)c(cc1Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000262,Zn.DXWYSFBZOZCTKU.JCFKTVLAZCTYOM.KCMBFOALGZIYPZ.NGOVXLDGECXAHL.NKSNZZFOTZYDLN.QNAGISRCFIVOFG.RUOZHUHCNKKACM.SUWKVXPDNHAWEF.MOFkey-v1.tbo
2000263,ClC1=C([C]=CC(=C1)C(=O)[O-])c1cc(cc(c1)c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)C1=C(Cl)C=C([C]=C1)C1=[C]C(=[C]C(=[C]1)c1ccc(c(c1)Cl)C(=O)[O-])C1=[C]C(=C(C(=[C]1)Cl)C(=O)[O-])Cl.[O-]C(=O)C1=C(Cl)[C]=C([C]=C1)C1=CC(=CC(=[C]1)c1ccc(c(c1)Cl)C(=O)[O-])c1cc(Cl)c(cc1Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C(=CC(=C1)c1ccc(c(c1)Cl)C(=O)[O-])C1=[C]C(=C(C(=C1)Cl)C(=O)[O-])Cl.[O-]C(=O)C1=C[C]=C([C]=C1)C1=CC(=[C]C(=[C]1)c1ccc(cc1)C(=O)[O-])C1=[C]C(=C(C(=C1)Cl)C(=O)[O-])Cl.[O-]C(=O)C1=C[C]=C([C]=C1Cl)C1=[C]C(=CC(=C1)c1ccc(c(c1)Cl)C(=O)[O-])c1cc(Cl)c(cc1Cl)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)Cl)c1cc(cc(c1Cl)c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-])c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=[C]C(=[C]C(=[C]1)C1=[C]C=C(C(=C1)Cl)C(=O)[O-])C1=[C]C(=C(C=C1)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.tbo.cat0;2000263,Zn.DYAJVUFAJFKNEA.GVYPVOQLXLPSPX.HKUBUINPMLGGOB.ICKRILKQXJHHPT.JXADSOFSLYVHSB.OGIINRNBUYWRIU.SGSAHXIOGVRAMD.YDQOHJUGZKRGTQ.MOFkey-v1.tbo
2000264,[O-]C(=O)C1=C(Br)[C]=C(C=C1Br)c1cc(c2ccc(c(c2)Br)C(=O)[O-])c(c(c1Br)c1ccc(c(c1)Br)C(=O)[O-])Br.[O-]C(=O)C1=CC=C([C]=C1)c1cc(C2=[C]C=C(C(=C2)Br)C(=O)[O-])c(c(c1)c1cc(Br)c(cc1Br)C(=O)[O-])Br.[O-]C(=O)C1=CC=C([C]=C1Br)C1=[C]C(=CC(=[C]1)c1cc(Br)c(c(c1)Br)C(=O)[O-])C1=[C]C=C(C(=C1)Br)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1)C1=C(Br)C(=[C]C(=[C]1)C1=CC(=C(C(=[C]1)Br)C(=O)[O-])Br)C1=[C]C(=C(C=C1)C(=O)[O-])Br.[O-]C(=O)C1=C[C]=C(C=C1Br)C1=CC(=[C]C(=C1)c1ccc(c(c1)Br)C(=O)[O-])C1=CC(=C(C=[C]1)C(=O)[O-])Br.[O-]C(=O)C1=C[C]=C(C=C1Br)C1=CC(=[C]C(=[C]1)c1ccc(c(c1)Br)C(=O)[O-])C1=[C]C=C(C(=[C]1)Br)C(=O)[O-].[O-]C(=O)C1=C[C]=C([C]=C1)C1=CC(=CC(=[C]1)C1=C(Br)C(=C(C(=[C]1)Br)C(=O)[O-])Br)C1=CC(=C(C(=[C]1)Br)C(=O)[O-])Br.[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C(=CC(=[C]1)C1=CC(=C(C(=[C]1)Br)C(=O)[O-])Br)c1ccc(c(c1Br)Br)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000264,Zn.FHJSTWVXNRFGEU.GPNMHRZJBGGLEL.HAOPCCNNRALKSR.JICLFUNMRZSXOH.NMGIDSQOPOTXAN.QTRZQDMUOUBKMI.QWMZGHVAHBPBSV.VIKHWMNYAYJQMH.MOFkey-v1.tbo
