5032914,* MOFid-v1.NA.NA;5032914,
5033312,CCCC1=Cc2c3c4[C]1C(=O)N(c1cc(CCC)c(c(c1)CCC)C(=O)[O-])C(=O)c4cc(c3c1c3c2=C[C]C2=[C]N([C]=c(c32)c(c1)CCC)c1c(CCC)cc(c(c1CCC)CCC)C(=O)[O-])CCC.CCCc1c(CCC)c([C])c(cc1N1[C]c2cc(CCC)c3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(CCC)c(c(c1)CCC)C(=O)[O-])CCC.[O].[O].CCCc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N([C]3)c1cc(CCC)c(c(c1CCC)CCC)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu,sql.cat2;5033312,Zn.CTMFIQLSKAQCID.KFAKSSBCEJAAOW.OINSTYHRHAONGI.MOFkey-v1.pcu
5033313,CCCC1=CC2=[C]N([C]C3=C(C(=C4C(=C1C(=O)N([C]4)c1ccc(cc1CCC)C(=O)[O-])[C]23)CCC)CCC)c1c(CCC)cc(c(c1CCC)CCC)C(=O)[O-].CCC[C]1C=c2c3c4C1=[C]N([C]=c4ccc3c1c3c2cc(CCC)c2=[C]N(C(=O)C(=c32)C=[C]1)c1ccc(cc1CCC)C(=O)[O-])c1c(CCC)c(CCC)c(c(c1CCC)CCC)C(=O)[O-].CCCc1c(cc(c(c1CCC)C(=O)[O-])CCC)N1[C]C2=c3c(=[C]1)c(CCC)c(c1c3[C](C(=C2)CCC)C(=O)N([C]1)c1cc(CCC)c(c(c1CCC)CCC)C(=O)[O-])CCC.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033313,Zn.HMJYDSUFQDFDKW.YIPUKFSYAZEQJG.ZKWHGZRTZVKLBX.MOFkey-v1.pcu
5033314,CCCC1=CC2=[C]N([C]C3=C(C(=C4C(=C1C(=O)N([C]4)c1ccc(cc1CCC)C(=O)[O-])[C]23)CCC)CCC)c1c(CCC)cc(c(c1CCC)CCC)C(=O)[O-].CCC[C]1C=c2c3c4C1=[C]N([C]=c4ccc3c1c3c2cc(CCC)c2=[C]N(C(=O)C(=c32)C=[C]1)c1ccc(cc1CCC)C(=O)[O-])c1c(CCC)c(CCC)c(c(c1CCC)CCC)C(=O)[O-].CCCc1c(cc(c(c1CCC)C(=O)[O-])CCC)N1[C]C2=c3c(=[C]1)c(CCC)c(c1c3[C](C(=C2)CCC)C(=O)N([C]1)c1cc(CCC)c(c(c1CCC)CCC)C(=O)[O-])CCC.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033314,Zn.HMJYDSUFQDFDKW.YIPUKFSYAZEQJG.ZKWHGZRTZVKLBX.MOFkey-v1.pcu
5033315,Nc1cc(ccc1N1C(=O)c2cc(N)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(N)c(c(c1N)N)C(=O)[O-])N)C(=O)[O-].[O-]C(=O)c1cc(N)c(cc1N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)cc4C(=O)N(C3=O)c1cc(N)c(c(c1N)N)C(=O)[O-].[O-]C(=O)c1ccc(c(c1N)N)N1[C]c2c(N)cc3c4c2c(C1=O)ccc4c1c2c3c(N)c(N)c3c2c(c(c1)N)C(=O)N(C3=O)c1ccc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033315,Zn.ACZRJHROOUEKRW.CMKUTWBVMQNIRL.OBKGGUSVHHYENN.MOFkey-v1.pcu
5033316,Nc1cc(ccc1N1C(=O)c2cc(N)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(N)c(c(c1N)N)C(=O)[O-])N)C(=O)[O-].[O-]C(=O)c1cc(N)c(cc1N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)cc4C(=O)N(C3=O)c1cc(N)c(c(c1N)N)C(=O)[O-].[O-]C(=O)c1ccc(c(c1N)N)N1[C]c2c(N)cc3c4c2c(C1=O)ccc4c1c2c3c(N)c(N)c3c2c(c(c1)N)C(=O)N(C3=O)c1ccc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033316,Zn.ACZRJHROOUEKRW.CMKUTWBVMQNIRL.OBKGGUSVHHYENN.MOFkey-v1.pcu
5033317,Nc1cc(ccc1N1C(=O)c2cc(N)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(N)c(c(c1N)N)C(=O)[O-])N)C(=O)[O-].[O-]C(=O)c1cc(N)c(cc1N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)cc4C(=O)N(C3=O)c1cc(N)c(c(c1N)N)C(=O)[O-].[O-]C(=O)c1ccc(c(c1N)N)N1[C]c2c(N)cc3c4c2c(C1=O)ccc4c1c2c3c(N)c(N)c3c2c(c(c1)N)C(=O)N(C3=O)c1ccc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033317,Zn.ACZRJHROOUEKRW.CMKUTWBVMQNIRL.OBKGGUSVHHYENN.MOFkey-v1.pcu
5033318,[O-]C(=O)c1c(N)cc(cc1N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)c(c4C(=O)N([C]3)c1c(N)c(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1N)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)c(c4C(=O)N([C]3)c1cc(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)cc4c1c2c3ccc3c2c(cc1N)C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033318,Zn.BXRDKVIYMNYWIM.FOBBSWSATZRFIO.LYRNWDQUFDFIOT.MOFkey-v1.pcu
5033319,[O-]C(=O)c1c(N)cc(cc1N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)c(c4C(=O)N([C]3)c1c(N)c(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1N)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)c(c4C(=O)N([C]3)c1cc(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)cc4c1c2c3ccc3c2c(cc1N)C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033319,Zn.BXRDKVIYMNYWIM.FOBBSWSATZRFIO.LYRNWDQUFDFIOT.MOFkey-v1.pcu
5033320,[O-]C(=O)c1c(N)cc(cc1N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)c(c4C(=O)N([C]3)c1c(N)c(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1N)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)c(c4C(=O)N([C]3)c1cc(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)cc4c1c2c3ccc3c2c(cc1N)C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033320,Zn.BXRDKVIYMNYWIM.FOBBSWSATZRFIO.LYRNWDQUFDFIOT.MOFkey-v1.pcu
5033321,[O-]C(=O)c1c(N)cc(cc1N)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)c(c4c1c2c3ccc3c2c(cc1)C(=O)N1[C]3O[NH2]c2c1c(N)c(c(c2N)C(=O)[O-])N)N.[O-]C(=O)c1ccc(c(c1N)N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)c(c4c1c2c3ccc3c2c(c(c1)N)C(=O)N(C3=O)c1c(N)c(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(c(c1N)N)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033321,Zn.HPNMUAUBLRNWSS.MFOJDFRWFOTKEJ.VCZMPNFZLDYVPR.MOFkey-v1.pcu
5033322,[O-]C(=O)c1c(N)cc(cc1N)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)c(c4c1c2c3ccc3c2c(cc1)C(=O)N1[C]3O[NH2]c2c1c(N)c(c(c2N)C(=O)[O-])N)N.[O-]C(=O)c1ccc(c(c1N)N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)c(c4c1c2c3ccc3c2c(c(c1)N)C(=O)N(C3=O)c1c(N)c(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(c(c1N)N)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033322,Zn.HPNMUAUBLRNWSS.MFOJDFRWFOTKEJ.VCZMPNFZLDYVPR.MOFkey-v1.pcu
5033323,[O-]C(=O)c1c(N)cc(cc1N)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)c(c4c1c2c3ccc3c2c(cc1)C(=O)N1[C]3O[NH2]c2c1c(N)c(c(c2N)C(=O)[O-])N)N.[O-]C(=O)c1ccc(c(c1N)N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)c(c4c1c2c3ccc3c2c(c(c1)N)C(=O)N(C3=O)c1c(N)c(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(c(c1N)N)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033323,Zn.HPNMUAUBLRNWSS.MFOJDFRWFOTKEJ.VCZMPNFZLDYVPR.MOFkey-v1.pcu
5033324,[O-]C(=O)c1c(N)cc(cc1N)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)c(c4c1c2c3ccc3c2c(cc1)C(=O)N1[C]3O[NH2]c2c1c(N)c(c(c2N)C(=O)[O-])N)N.[O-]C(=O)c1ccc(c(c1N)N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)c(c4c1c2c3ccc3c2c(c(c1)N)C(=O)N(C3=O)c1c(N)c(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(c(c1N)N)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033324,Zn.HPNMUAUBLRNWSS.MFOJDFRWFOTKEJ.VCZMPNFZLDYVPR.MOFkey-v1.pcu
5033325,N[NH2]c1cc2C(=O)N(c3ccc(c(c3)N)C(=O)[O-])C(=O)c3c2c2c1c1[C]=CC4=c5c1c(c2c(c3)N)cc(c5C(=O)N1[C]4O[NH2]c2c1c(N)c(c(c2N)C(=O)[O-])N)N.[O-]C(=O)c1cc(N)c(c(c1N)N)N1[C]c2ccc3c4c2c(C1=O)c(N)c(c4c1c2c3cc(N)c3c2c(c(c1)N)[C]1N(C3=O)c2ccc(c(c2[NH2]O1)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)c(c4C(=O)N1[C]3O[NH2]c2c1cc(c(c2)C(=O)[O-])N)N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033325,Zn.NCGPAUZEIXRRIZ.QEJDXJISZRCCLQ.WQUNQJWNSIPPBB.MOFkey-v1.pcu
5033326,N[NH2]c1cc2C(=O)N(c3ccc(c(c3)N)C(=O)[O-])C(=O)c3c2c2c1c1[C]=CC4=c5c1c(c2c(c3)N)cc(c5C(=O)N1[C]4O[NH2]c2c1c(N)c(c(c2N)C(=O)[O-])N)N.[O-]C(=O)c1cc(N)c(c(c1N)N)N1[C]c2ccc3c4c2c(C1=O)c(N)c(c4c1c2c3cc(N)c3c2c(c(c1)N)[C]1N(C3=O)c2ccc(c(c2[NH2]O1)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)c(c4C(=O)N1[C]3O[NH2]c2c1cc(c(c2)C(=O)[O-])N)N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033326,Zn.NCGPAUZEIXRRIZ.QEJDXJISZRCCLQ.WQUNQJWNSIPPBB.MOFkey-v1.pcu
5033327,N[NH2]c1cc2C(=O)N(c3ccc(c(c3)N)C(=O)[O-])C(=O)c3c2c2c1c1=[C]C=C4c5c1c(c2c(c3)N)cc(c5C(=O)N1[C]4O[NH2]c2c1c(N)c(c(c2N)C(=O)[O-])N)N.N[NH2]c1cc2C(=O)N(c3ccc(c(c3)N)C(=O)[O-])C(=O)c3c2c2c1c1[C]=CC4=c5c1c(c2c(c3)N)cc(c5C(=O)N1[C]4O[NH2]c2c1c(N)c(c(c2N)C(=O)[O-])N)N.[O-]C(=O)c1cc(N)c(c(c1N)N)N1[C]c2ccc3c4c2c(C1=O)c(N)c(c4c1c2c3cc(N)c3c2c(c(c1)N)[C]1N(C3=O)c2ccc(c(c2[NH2]O1)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)c(c4C(=O)N1[C]3O[NH2]c2c1cc(c(c2)C(=O)[O-])N)N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033327,Zn.NCGPAUZEIXRRIZ.QEJDXJISZRCCLQ.WQUNQJWNSIPPBB.MOFkey-v1.pcu
5033328,N[NH2]c1cc2C(=O)N(c3ccc(c(c3)N)C(=O)[O-])C(=O)c3c2c2c1c1=[C]C=C4c5c1c(c2c(c3)N)cc(c5C(=O)N1[C]4O[NH2]c2c1c(N)c(c(c2N)C(=O)[O-])N)N.N[NH2]c1cc2C(=O)N(c3ccc(c(c3)N)C(=O)[O-])C(=O)c3c2c2c1c1[C]=CC4=c5c1c(c2c(c3)N)cc(c5C(=O)N1[C]4O[NH2]c2c1c(N)c(c(c2N)C(=O)[O-])N)N.[O-]C(=O)c1cc(N)c(c(c1N)N)N1[C]c2ccc3c4c2c(C1=O)c(N)c(c4c1c2c3cc(N)c3c2c(c(c1)N)[C]1N(C3=O)c2ccc(c(c2[NH2]O1)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1N)N1C(=O)c2ccc3c4c2c(C1=O)c(N)c(c4C(=O)N1[C]3O[NH2]c2c1cc(c(c2)C(=O)[O-])N)N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033328,Zn.NCGPAUZEIXRRIZ.QEJDXJISZRCCLQ.WQUNQJWNSIPPBB.MOFkey-v1.pcu
5033329,[O-]C(=O)c1c(cc(cc1c1ccccc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N1[C]3OC2[CH]C=CC=C2c2c1ccc(c2c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1.[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)[C]2C=CC3=c4c2c(C1=O)c(cc4=c1c2[C]3C(=CC3=C4OC5C=C[CH]C=C5c5c6N4C(=c(c23)cc1)OC1[CH]C=CC=C1c6cc(c5c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1.[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3cc(c3ccccc3)c3c2c(cc1)C(=O)N(C3=O)c1ccc(c(c1)c1ccccc1)C(=O)[O-])c1ccccc1.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033329,Zn.GFTOCPGYROJNHA.IWQAZGKBRFSGOF.SSRAAILYZLIESA.MOFkey-v1.pcu
5033330,[O-]C(=O)c1c(cc(cc1c1ccccc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N1[C]3OC2[CH]C=CC=C2c2c1ccc(c2c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1.[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)[C]2C=CC3=c4c2c(C1=O)c(cc4=c1c2[C]3C(=CC3=C4OC5C=C[CH]C=C5c5c6N4C(=c(c23)cc1)OC1[CH]C=CC=C1c6cc(c5c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1.[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3cc(c3ccccc3)c3c2c(cc1)C(=O)N(C3=O)c1ccc(c(c1)c1ccccc1)C(=O)[O-])c1ccccc1.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033330,Zn.GFTOCPGYROJNHA.IWQAZGKBRFSGOF.SSRAAILYZLIESA.MOFkey-v1.pcu
5033331,[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)[C]2C=Cc3c4c2c(C1=O)c(cc4c1c2c3=C[CH]C3=C4OC5C=CC=C[C]5c5c6N4C(=c(c23)cc1c1ccccc1)OC1[CH]C=CC=C1c6cc(c5)C(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2c(cc3c4c2c(C1=O)c(c1ccccc1)c(c4C(=O)N1[C]3OC2[CH]C=CC=C2c2c1cc(c1ccccc1)c(c2c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1.[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2ccc3c4c2c(C1=O)c(c1ccccc1)c(c4C(=O)N1[C]3OC2C=C[CH]C=C2c2c1ccc(c2)C(=O)[O-])c1ccccc1.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033331,Zn.HNCPHDWKRUWNSD.IRLMNSNBBMJNAR.YOYJNJCPSXYYGO.MOFkey-v1.pcu
5033332,[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)[C]2C=Cc3c4c2c(C1=O)c(cc4c1c2c3=C[CH]C3=C4OC5C=CC=C[C]5c5c6N4C(=c(c23)cc1c1ccccc1)OC1[CH]C=CC=C1c6cc(c5)C(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2c(cc3c4c2c(C1=O)c(c1ccccc1)c(c4C(=O)N1[C]3OC2[CH]C=CC=C2c2c1cc(c1ccccc1)c(c2c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1.[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2ccc3c4c2c(C1=O)c(c1ccccc1)c(c4C(=O)N1[C]3OC2C=C[CH]C=C2c2c1ccc(c2)C(=O)[O-])c1ccccc1.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033332,Zn.HNCPHDWKRUWNSD.IRLMNSNBBMJNAR.YOYJNJCPSXYYGO.MOFkey-v1.pcu
5033333,[O-]C(=O)c1cc2C3=CC=C[CH]C3O[C]3N(c2cc1c1ccccc1)C(=O)[C]1c2c3ccc3=c4c(cc5=C6OC7C=C[CH]C=C7c7c8N6C(=C6c5c4[C](C(=c23)C=C1c1ccccc1)C(=C6)c1ccccc1)OC1[CH]C=CC=C1c8cc(c7c1ccccc1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1cc2C3=C[CH]C=CC3OC3=c4c5c(=C6N3c2c(c1c1ccccc1)[C]1C=CC=CC1O6)ccc1=C2OC3[CH]C=CC=C3c3c6N2C(=c(c51)cc4)OC1C=C[CH]C=C1c6cc(c3)C(=O)[O-].[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)[C]2C=CC3=c4c2c(C1=O)ccc4=C1N2[C]3OC3C=C[CH]C=C3c3c2c([C]2C(O1)C=CC=C2)cc(c3c1ccccc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033333,Zn.BCAMNZBJSOPLQA.BPQCHKORTWWZIN.RDNBKHKPTXRGKL.MOFkey-v1.pcu
5033334,[O-]C(=O)c1cc2C3=CC=C[CH]C3OC3=c4ccc5=C6OC7C=CC=C[C]7c7c8N6C(=c6c5c4c(=C4N3c2c(c1)C1=CC=C[CH]C1O4)cc6)OC1C=C[CH]C=C1c8cc(c7c1ccccc1)C(=O)[O-].[O-]C(=O)c1cc2C3=CC=C[CH]C3O[C]3N(c2cc1c1ccccc1)C(=O)[C]1c2c3ccc3=c4c(cc5=C6OC7C=C[CH]C=C7c7c8N6C(=C6c5c4[C](C(=c23)C=C1c1ccccc1)C(=C6)c1ccccc1)OC1[CH]C=CC=C1c8cc(c7c1ccccc1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)[C]2C=CC3=c4c2c(C1=O)ccc4=C1N2[C]3OC3C=C[CH]C=C3c3c2c([C]2C(O1)C=CC=C2)cc(c3c1ccccc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033334,Zn.BCAMNZBJSOPLQA.BPQCHKORTWWZIN.RDNBKHKPTXRGKL.MOFkey-v1.pcu
5033335,[O-]C(=O)c1cc2C3=CC=C[CH]C3OC3=C4[CH]C=c5c6c4c(=C4N3c2c(c1)C1=CC=C[CH]C1O4)cc(c6c1c2c5C=C(c3ccccc3)[C]3c2c(cc1)[C]1N(C3=O)c2cc(c3ccccc3)c(cc2C2=CC=C[CH]C2O1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1cc2C3=CC=C[CH]C3O[C]3N(c2cc1c1ccccc1)C(=O)c1c2c3ccc3c2c(c(c1c1ccccc1)c1ccccc1)c1c2c3cc(c3ccccc3)c3c2c(cc1)[C]1N(C3=O)c2cc(c3ccccc3)c(c(c2C2=CC=C[CH]C2O1)c1ccccc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2ccc3c4c2c(C1=O)c(c1ccccc1)c(c4C(=O)N1[C]3OC2[CH]C=CC=C2c2c1ccc(c2)C(=O)[O-])c1ccccc1.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033335,Zn.IRLMNSNBBMJNAR.RHFNDKVZZJAYRA.RNAYBPQZODSQDV.MOFkey-v1.pcu
5033336,[O-]C(=O)c1cc2C3=CC=C[CH]C3OC3=C4[CH]C=c5c6c4c(=C4N3c2c(c1)C1=CC=C[CH]C1O4)cc(c6c1c2c5C=C(c3ccccc3)[C]3c2c(cc1)[C]1N(C3=O)c2cc(c3ccccc3)c(cc2C2=CC=C[CH]C2O1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1cc2C3=CC=C[CH]C3O[C]3N(c2cc1c1ccccc1)C(=O)c1c2c3ccc3c2c(c(c1c1ccccc1)c1ccccc1)c1c2c3cc(c3ccccc3)c3c2c(cc1)[C]1N(C3=O)c2cc(c3ccccc3)c(c(c2C2=CC=C[CH]C2O1)c1ccccc1)C(=O)[O-].[O-]C(=O)c1cc2[C]3C=CC=CC3OC3=C4[CH]C=c5c6c4c(=C4N3c2c(c1)C1=CC=C[CH]C1O4)cc(c6c1c2c5C=C(c3ccccc3)[C]3c2c(cc1)[C]1N(C3=O)c2cc(c3ccccc3)c(cc2C2=CC=C[CH]C2O1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2ccc3c4c2c(C1=O)c(c1ccccc1)c(c4C(=O)N1[C]3OC2[CH]C=CC=C2c2c1ccc(c2)C(=O)[O-])c1ccccc1.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033336,Zn.IRLMNSNBBMJNAR.RHFNDKVZZJAYRA.RNAYBPQZODSQDV.MOFkey-v1.pcu
5033337,O=C1N2c3cc(c4ccccc4)c(cc3[C]3C(O[C]2c2c4c1c(cc1c4c(c(c2)c2ccccc2)C(=O)N2[C]1OC1[CH]C=CC=C1c1c2ccc(c1)C(=O)[O-])c1ccccc1)C=CC=C3)C(=O)[O-].[O-]C(=O)c1c(cc(cc1c1ccccc1)N1C(=O)[C]2C(=CC3=c4c2c(C1=O)c(cc4=C1N2[C]3OC3[CH]C=CC=C3c3c2c(C2=CC=C[CH]C2O1)cc(c3c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1.[O-]C(=O)c1cc2C3=CC=C[CH]C3O[C]3N(c2cc1c1ccccc1)C(=O)c1ccc2c4c1c3cc(c4c1c3c2c(cc2c3c(cc1)C(=O)N1[C]2OC2C=C[CH]C=C2c2c1cc(c1ccccc1)c(c2)C(=O)[O-])c1ccccc1)c1ccccc1.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033337,Zn.AKJBECVNBQLKEG.IQNAFUJBPFQEJC.PKZABHZBHCFNTN.MOFkey-v1.pcu
5033338,O=C1N2c3cc(c4ccccc4)c(cc3[C]3C(O[C]2c2c4c1c(cc1c4c(c(c2)c2ccccc2)C(=O)N2[C]1OC1[CH]C=CC=C1c1c2ccc(c1)C(=O)[O-])c1ccccc1)C=CC=C3)C(=O)[O-].[O-]C(=O)c1c(cc(cc1c1ccccc1)N1C(=O)[C]2C(=CC3=c4c2c(C1=O)c(cc4=C1N2[C]3OC3C=CC=C[C]3c3c2c([C]2C(O1)C=CC=C2)cc(c3c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1.[O-]C(=O)c1c(cc(cc1c1ccccc1)N1C(=O)[C]2C(=CC3=c4c2c(C1=O)c(cc4=C1N2[C]3OC3[CH]C=CC=C3c3c2c([C]2C(O1)C=CC=C2)cc(c3c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1.[O-]C(=O)c1cc2C3=CC=C[CH]C3O[C]3N(c2cc1c1ccccc1)C(=O)c1ccc2c4c1c3cc(c4c1c3c2c(cc2c3c(cc1)C(=O)N1[C]2OC2C=C[CH]C=C2c2c1cc(c1ccccc1)c(c2)C(=O)[O-])c1ccccc1)c1ccccc1.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033338,Zn.AKJBECVNBQLKEG.IQNAFUJBPFQEJC.PKZABHZBHCFNTN.MOFkey-v1.pcu
5033339,OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1c(O)cc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(O)c3c4c2c(C1=O)c(O)cc4C(=O)N(C3=O)c1ccc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3cc(O)c3c2c(c(c1O)O)C(=O)N(C3=O)c1cc(O)c(c(c1)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033339,Zn.NYEDZJSQBJJXQK.OHMBACRRCJTDJS.RMWZKWDGMUMAAY.MOFkey-v1.pcu
